source,name,price,seller,link,scraped_at,searched_for_gem_id,searched_for_gem_link
flipkart,SAVI Transparent Slim Dual Mode Mouse Wireless Ergonomi...,652,,https://www.flipkart.com/savi-transparent-slim-dual-mode-mouse-wireless-ergonomic-optical-bluetooth/p/itmab9e0f08b4f9d,2026-09-20T17:17:51.908398+00:00,113,https://mkp.gem.gov.in/computer-mouse/tvs-champ-m120-mouse-1year-warranty/p-5116877-19214623695-cat.html
flipkart,"PRODOT Curvy USB Wired Mouse 1000 DPI Wired Ergonomic L... USB 2.0, USB 3.0, Black",248,,https://www.flipkart.com/prodot-curvy-usb-wired-mouse-1000-dpi-ergonomic-laser/p/itmbea080d885919,2026-09-20T17:18:12.296248+00:00,114,https://mkp.gem.gov.in/computer-mouse/prodot-mu-curvy-usb-wired/p-5116877-40060692215-cat.html
flipkart,"PRODOT DIC-MU-253s-MAP-02 Wired Right Handed Optical Mo... USB 2.0, Black 3.6 (88)",199,,https://www.flipkart.com/prodot-dic-mu-253s-map-02-wired-right-handed-optical-mouse/p/itm74386e8f95fdd,2026-09-20T17:18:12.296275+00:00,114,https://mkp.gem.gov.in/computer-mouse/prodot-mu-curvy-usb-wired/p-5116877-40060692215-cat.html
flipkart,PRODOT USB HUB PLAY PLUS DIC-USB_HUB-4_1P USB Hub Black 3.8 (67),224,,https://www.flipkart.com/prodot-usb-hub-play-plus-dic-usb-hub-4-1p/p/itm482efe4bcd9b3,2026-09-20T17:18:12.296284+00:00,114,https://mkp.gem.gov.in/computer-mouse/prodot-mu-curvy-usb-wired/p-5116877-40060692215-cat.html
flipkart,"PRODOT 253 PS2 Wired Ambidextrous Optical Mouse PS/2, Black 4 (15)",246,,https://www.flipkart.com/prodot-253-ps2-wired-ambidextrous-optical-mouse/p/itmb0fa567995649,2026-09-20T17:18:12.296290+00:00,114,https://mkp.gem.gov.in/computer-mouse/prodot-mu-curvy-usb-wired/p-5116877-40060692215-cat.html
flipkart,"Portronics Micro USB Cable 2 A 1.2 m Konnect HD Fast Ch... Compatible with Smartphones, Black, One Cable, USB Type A To Micro USB 4 (2,025)",179,,https://www.flipkart.com/portronics-micro-usb-cable-2-1-2-m-konnect-hd-fast-charging-data-sync/p/itmc6bf25888f143,2026-09-20T17:18:12.296297+00:00,114,https://mkp.gem.gov.in/computer-mouse/prodot-mu-curvy-usb-wired/p-5116877-40060692215-cat.html
flipkart,Lenovo 120 Wired Ambidextrous Optical Mouse wired mouse 4.4 (449),293,,https://www.flipkart.com/lenovo-120-wired-ambidextrous-optical-mouse/p/itm5e80fe0171200,2026-09-20T17:18:40.025297+00:00,115,https://mkp.gem.gov.in/computer-mouse/hp-115-wireless-mouse-india/p-5116877-78105006144-cat.html
flipkart,Bestseller,599,,https://www.flipkart.com/portronics-toad-one-ambidextrous-optical-mouse-rechargeable-6-buttons-rgb-lights/p/itmd0563fac24fbe,2026-09-20T17:18:40.025332+00:00,115,https://mkp.gem.gov.in/computer-mouse/hp-115-wireless-mouse-india/p-5116877-78105006144-cat.html
flipkart,"HP M290 Wireless Ambidextrous Optical Mouse Mode Switch... 4.1 (1,868)",498,,https://www.flipkart.com/hp-m290-wireless-ambidextrous-optical-mouse-mode-switch-button/p/itme2bf0735396b0,2026-09-20T17:18:40.025344+00:00,115,https://mkp.gem.gov.in/computer-mouse/hp-115-wireless-mouse-india/p-5116877-78105006144-cat.html
flipkart,triveni infotech IZO 01 Right Handed Optical Mouse 2.4 (18),376,,https://www.flipkart.com/triveni-infotech-izo-01-right-handed-optical-mouse/p/itme3ee37020fc57,2026-09-20T17:18:40.025353+00:00,115,https://mkp.gem.gov.in/computer-mouse/hp-115-wireless-mouse-india/p-5116877-78105006144-cat.html
flipkart,PRODOT Comfy Wired Ambidextrous Optical Mouse 4.1 (140),221,,https://www.flipkart.com/prodot-comfy-wired-ambidextrous-optical-mouse/p/itm4ddb2ef998c79,2026-09-20T17:18:40.025362+00:00,115,https://mkp.gem.gov.in/computer-mouse/hp-115-wireless-mouse-india/p-5116877-78105006144-cat.html
flipkart,"LAPCARE DCX-A101 2 Fan Ergonomic Cooling Pad with Adjus... Black 4.2 (19,016)",679,,https://www.flipkart.com/lapcare-dcx-a101-2-fan-ergonomic-cooling-pad-adjustable-height/p/itmf9hk2zuddxqtg,2026-09-20T17:19:04.945996+00:00,117,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/lapcare-magma-lmk-105/p-5116877-66004949741-cat.html
flipkart,LAPCARE Desktop 3 Pin Power Cable Combo Set Black,199,,https://www.flipkart.com/lapcare-desktop-3-pin-power-cable-combo-set/p/itm9bdcc00cadead,2026-09-20T17:19:04.946020+00:00,117,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/lapcare-magma-lmk-105/p-5116877-66004949741-cat.html
flipkart,ANJMA Anjma Magnets 15mm x 5mm N35 Nickel Coated Multip...,451,,https://www.flipkart.com/anjma-magnets-15mm-x-5mm-n35-nickel-coated-multipurpose-office-pack-10/p/itm716288097a4f3,2026-09-20T17:19:04.946028+00:00,117,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/lapcare-magma-lmk-105/p-5116877-66004949741-cat.html
flipkart,"PSR ENTERPRISES Full Body 64 Coin Heating Mat Foldable,... PSR-134",20008,,https://www.flipkart.com/psr-enterprises-full-body-64-coin-heating-mat-foldable-infrared-heat-korean-ceramex-ceraball-therapy-massager-electrotherapy-device/p/itm905b7b2ad9fb5,2026-09-20T17:19:04.946033+00:00,117,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/lapcare-magma-lmk-105/p-5116877-66004949741-cat.html
flipkart,Wzlex Maroon Creamy Matte Lip Liner For Bold And Refine... Maroon,248,,https://www.flipkart.com/wzlex-maroon-creamy-matte-lip-liner-bold-refined-definition/p/itm2d4e5d5f850ee,2026-09-20T17:19:04.946039+00:00,117,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/lapcare-magma-lmk-105/p-5116877-66004949741-cat.html
flipkart,PRODOT H-2612A Laser Toner Cartridge for HP Q2612A & Ca... 3.9 (24),554,,https://www.flipkart.com/prodot-h-2612a-laser-toner-cartridge-hp-q2612a-canon-crg-303-703-fx-9-fx-10-black-ink/p/itm5617045f0b3d5,2026-09-20T17:19:29.927736+00:00,124,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/prodot-wlc-sparsh/p-5116877-98908398107-cat.html
flipkart,PRODOT ProSeries Dot Matrix Ribbon Cartridge Compatible...,299,,https://www.flipkart.com/prodot-proseries-dot-matrix-ribbon-cartridge-compatible-epson-erc-27-black-ink-toner/p/itm9ac9164c36cdf,2026-09-20T17:19:29.927764+00:00,124,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/prodot-wlc-sparsh/p-5116877-98908398107-cat.html
flipkart,PRODOT 2612A/12A Laser Toner Cartridge for HP Q2612A & ... 3.8 (46),779,,https://www.flipkart.com/prodot-2612a-12a-laser-toner-cartridge-hp-q2612a-canon-crg-303-703-fx-9-fx-10-black-ink/p/itm5617045f0b3d5,2026-09-20T17:19:29.927772+00:00,124,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/prodot-wlc-sparsh/p-5116877-98908398107-cat.html
flipkart,PRODOT ProSeries Dot Matrix Ribbon Cartridge Compatible... 4.9 (8),649,,https://www.flipkart.com/prodot-proseries-dot-matrix-ribbon-cartridge-compatible-epson-lx-310-black-ink-toner/p/itm5581764966d7c,2026-09-20T17:19:29.927778+00:00,124,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/prodot-wlc-sparsh/p-5116877-98908398107-cat.html
flipkart,"PRODOT New Universal Powder 12A 88A, 337, 912, 925, 35A... 4.7 (10)",707,,https://www.flipkart.com/prodot-new-universal-powder-12a-88a-337-912-925-35a-36a-78a-83a-85a-black-ink-toner/p/itm7a8725ca3fdda,2026-09-20T17:19:29.927786+00:00,124,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/prodot-wlc-sparsh/p-5116877-98908398107-cat.html
